Plot	Sp	Individual	Flower	Avorted	Ovule	Seed	Total
26	TVUH	4	3	2	2	0	4
26	TVUH	9	4	1	2	1	4
27	TVUF	6	2	0	2	2	4
27	TVUF	7	1	0	2	2	4
27	TVUF	8	2	0	2	2	4
27	TVUH	3	3	0	2	2	4
27	TVUH	10	2	0	2	2	4
28	TVUF	7	1	1	2	1	4
29	TVUF	2	1	2	2	0	4
29	TVUF	2	6	0	2	2	4
29	TVUF	3	6	0	2	2	4
29	TVUF	5	4	2	2	0	4
29	TVUF	5	6	0	2	2	4
29	TVUF	6	3	1	2	1	4
29	TVUF	6	6	0	2	2	4
29	TVUF	8	4	0	2	2	4
29	TVUF	8	6	0	2	2	4
29	TVUF	9	2	0	2	2	4
29	TVUF	10	1	2	2	0	4
29	TVUF	10	2	1	2	1	4
29	TVUF	10	5	1	2	1	4
29	TVUF	10	6	1	2	1	4
29	TVUH	1	5	1	2	1	4
29	TVUH	2	4	0	2	2	4
29	TVUH	3	2	2	2	0	4
29	TVUH	3	5	2	2	0	4
29	TVUH	5	6	1	2	1	4
29	TVUH	9	1	2	2	0	4
29	TVUH	9	2	2	2	0	4
30	TVUF	1	2	1	2	1	4
30	TVUF	2	2	0	2	2	4
30	TVUF	3	3	2	2	0	4
30	TVUF	4	3	2	2	0	4
30	TVUF	6	2	0	2	2	4
30	TVUF	7	1	2	2	0	4
30	TVUF	7	3	2	2	0	4
30	TVUF	10	4	1	2	1	4
30	TVUH	3	4	1	2	1	4
30	TVUH	4	1	2	2	0	4
30	TVUH	9	4	2	2	0	4
30	TVUH	10	4	2	2	0	4
30	TVUH	10	5	2	2	0	4
31	TVUF	1	5	0	2	2	4
31	TVUF	2	3	1	2	1	4
31	TVUF	3	2	0	2	2	4
31	TVUF	3	4	0	2	2	4
31	TVUF	5	1	0	2	2	4
31	TVUF	8	3	2	2	0	4
31	TVUF	9	4	0	2	2	4
31	TVUF	9	5	1	2	1	4
31	TVUF	10	2	0	2	2	4
31	TVUH	1	1	2	2	0	4
31	TVUH	2	1	2	2	0	4
31	TVUH	2	3	2	2	0	4
31	TVUH	5	1	1	2	1	4
31	TVUH	5	2	0	2	2	4
31	TVUH	5	3	0	2	2	4
31	TVUH	7	3	0	2	2	4
31	TVUH	8	1	1	2	1	4
31	TVUH	9	5	0	2	2	4
31	TVUH	10	2	2	2	0	4
31	TVUH	10	3	0	2	2	4
31	TVUH	10	4	2	2	0	4
32	TVUF	1	2	1	2	1	4
32	TVUF	2	1	1	2	1	4
32	TVUF	2	2	0	2	2	4
32	TVUF	7	4	1	2	1	4
32	TVUF	8	4	0	2	2	4
32	TVUF	9	3	0	2	2	4
32	TVUF	10	1	0	2	2	4
32	TVUF	10	6	0	2	2	4
32	TVUH	1	2	0	2	2	4
32	TVUH	1	6	1	2	1	4
32	TVUH	3	1	1	2	1	4
32	TVUH	3	4	1	2	1	4
32	TVUH	6	1	1	2	1	4
32	TVUH	6	2	2	2	0	4
32	TVUH	9	2	0	2	2	4
32	TVUH	9	3	0	2	2	4
33	TVUF	1	5	0	2	2	4
33	TVUF	3	3	0	2	2	4
33	TVUF	4	2	0	2	2	4
33	TVUF	4	3	1	2	1	4
33	TVUF	6	3	2	2	0	4
33	TVUF	6	4	1	2	1	4
33	TVUF	9	3	2	2	0	4
33	TVUF	10	2	0	2	2	4
33	TVUF	10	4	2	2	0	4
33	TVUF	10	5	1	2	1	4
33	TVUH	1	5	2	2	0	4
33	TVUH	2	2	1	2	1	4
33	TVUH	4	1	1	2	1	4
33	TVUH	5	1	0	2	2	4
33	TVUH	5	3	0	2	2	4
33	TVUH	6	4	1	2	1	4
33	TVUH	9	1	2	2	0	4
34	TVUF	1	2	0	2	2	4
34	TVUF	1	3	0	2	2	4
34	TVUF	3	1	0	2	2	4
34	TVUF	4	3	2	2	0	4
34	TVUF	5	1	0	2	2	4
34	TVUF	5	2	2	2	0	4
34	TVUF	8	3	0	2	2	4
34	TVUF	9	4	0	2	2	4
34	TVUF	10	1	2	2	0	4
34	TVUH	1	4	2	2	0	4
34	TVUH	3	1	2	2	0	4
34	TVUH	3	3	0	2	2	4
34	TVUH	6	3	2	2	0	4
35	TVUF	1	4	2	2	0	4
35	TVUF	2	6	0	2	2	4
35	TVUF	4	2	2	2	0	4
35	TVUF	5	4	2	2	0	4
35	TVUF	8	1	2	2	0	4
35	TVUF	8	2	0	2	2	4
35	TVUH	1	3	1	2	1	4
35	TVUH	2	1	0	2	2	4
35	TVUH	5	5	0	2	2	4
35	TVUH	6	3	1	2	1	4
35	TVUH	6	4	2	2	0	4
35	TVUH	8	5	2	2	0	4
35	TVUH	9	1	0	2	2	4
35	TVUH	9	5	2	2	0	4
35	TVUH	10	1	2	2	0	4
35	TVUH	10	2	0	2	2	4
36	TVUF	5	3	2	2	0	4
36	TVUF	5	4	1	2	1	4
36	TVUF	6	6	1	2	1	4
36	TVUF	10	1	2	2	0	4
36	TVUH	1	1	2	2	0	4
36	TVUH	5	2	1	2	1	4
36	TVUH	7	1	0	2	2	4
36	TVUH	8	4	1	2	1	4
37	TVUF	3	2	0	2	2	4
37	TVUF	4	3	2	2	0	4
37	TVUF	4	4	0	2	2	4
